FECHA;CLASE;DIA_NOMBRE;PERIODO;FESTIVO;NAVIDAD;SEMSANTA;ESCOLAR;ACCIDENTES
2019-05-16;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-05-16;OTRO;JUEVES;2019;No;No;No;No;14
2019-05-16;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-05-17;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-05-17;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-05-17;CHOQUE;VIERNES;2019;No;No;No;No;89
2019-05-17;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-05-17;OTRO;VIERNES;2019;No;No;No;No;14
2019-05-17;VOLCAMIENTO;VIERNES;2019;No;No;No;No;5
2019-05-18;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-05-18;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-05-18;CHOQUE;SABADO;2019;No;No;No;No;80
2019-05-18;INCENDIO;SABADO;2019;No;No;No;No;1
2019-05-18;OTRO;SABADO;2019;No;No;No;No;13
2019-05-18;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-05-19;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-05-19;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-05-19;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-05-19;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-05-19;OTRO;DOMINGO;2019;No;No;No;No;9
2019-05-19;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-05-20;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-05-20;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-05-20;CHOQUE;LUNES;2019;No;No;No;No;82
2019-05-20;INCENDIO;LUNES;2019;No;No;No;No;1
2019-05-20;OTRO;LUNES;2019;No;No;No;No;13
2019-05-20;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-05-21;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-05-21;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;12
2019-05-21;CHOQUE;MARTES;2019;No;No;No;No;87
2019-05-21;INCENDIO;MARTES;2019;No;No;No;No;1
2019-05-21;OTRO;MARTES;2019;No;No;No;No;14
2019-05-21;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-05-22;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-05-22;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-05-22;CHOQUE;MIERCOLES;2019;No;No;No;No;85
2019-05-22;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-05-22;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-05-22;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-05-23;ATROPELLO;JUEVES;2019;No;No;No;No;13
2019-05-23;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-05-23;CHOQUE;JUEVES;2019;No;No;No;No;85
2019-05-23;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-05-23;OTRO;JUEVES;2019;No;No;No;No;14
2019-05-23;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-05-24;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-05-24;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-05-24;CHOQUE;VIERNES;2019;No;No;No;No;89
2019-05-24;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-05-24;OTRO;VIERNES;2019;No;No;No;No;14
2019-05-24;VOLCAMIENTO;VIERNES;2019;No;No;No;No;5
2019-05-25;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-05-25;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-05-25;CHOQUE;SABADO;2019;No;No;No;No;80
2019-05-25;INCENDIO;SABADO;2019;No;No;No;No;1
2019-05-25;OTRO;SABADO;2019;No;No;No;No;13
2019-05-25;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-05-26;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-05-26;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-05-26;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-05-26;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-05-26;OTRO;DOMINGO;2019;No;No;No;No;9
2019-05-26;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-05-27;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-05-27;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-05-27;CHOQUE;LUNES;2019;No;No;No;No;82
2019-05-27;INCENDIO;LUNES;2019;No;No;No;No;1
2019-05-27;OTRO;LUNES;2019;No;No;No;No;13
2019-05-27;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-05-28;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-05-28;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;12
2019-05-28;CHOQUE;MARTES;2019;No;No;No;No;87
2019-05-28;INCENDIO;MARTES;2019;No;No;No;No;1
2019-05-28;OTRO;MARTES;2019;No;No;No;No;14
2019-05-28;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-05-29;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-05-29;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-05-29;CHOQUE;MIERCOLES;2019;No;No;No;No;85
2019-05-29;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-05-29;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-05-29;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-05-30;ATROPELLO;JUEVES;2019;No;No;No;No;13
2019-05-30;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-05-30;CHOQUE;JUEVES;2019;No;No;No;No;85
2019-05-30;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-05-30;OTRO;JUEVES;2019;No;No;No;No;14
2019-05-30;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-05-31;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-05-31;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-05-31;CHOQUE;VIERNES;2019;No;No;No;No;89
2019-05-31;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-05-31;OTRO;VIERNES;2019;No;No;No;No;14
2019-05-31;VOLCAMIENTO;VIERNES;2019;No;No;No;No;5
2019-06-01;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-06-01;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-06-01;CHOQUE;SABADO;2019;No;No;No;No;80
2019-06-01;INCENDIO;SABADO;2019;No;No;No;No;1
2019-06-01;OTRO;SABADO;2019;No;No;No;No;13
2019-06-01;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-06-02;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-06-02;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-06-02;CHOQUE;DOMINGO;2019;No;No;No;No;53
2019-06-02;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-06-02;OTRO;DOMINGO;2019;No;No;No;No;9
2019-06-02;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-06-03;ATROPELLO;LUNES;2019;Si;No;No;No;9
2019-06-03;CAIDA OCUPANTE;LUNES;2019;Si;No;No;No;8
2019-06-03;CHOQUE;LUNES;2019;Si;No;No;No;59
2019-06-03;INCENDIO;LUNES;2019;Si;No;No;No;1
2019-06-03;OTRO;LUNES;2019;Si;No;No;No;10
2019-06-03;VOLCAMIENTO;LUNES;2019;Si;No;No;No;3
2019-06-04;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-06-04;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;12
2019-06-04;CHOQUE;MARTES;2019;No;No;No;No;87
2019-06-04;INCENDIO;MARTES;2019;No;No;No;No;1
2019-06-04;OTRO;MARTES;2019;No;No;No;No;14
2019-06-04;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-06-05;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-06-05;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-06-05;CHOQUE;MIERCOLES;2019;No;No;No;No;85
2019-06-05;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-06-05;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-06-05;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-06-06;ATROPELLO;JUEVES;2019;No;No;No;No;13
2019-06-06;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-06-06;CHOQUE;JUEVES;2019;No;No;No;No;85
2019-06-06;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-06-06;OTRO;JUEVES;2019;No;No;No;No;14
2019-06-06;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-06-07;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-06-07;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-06-07;CHOQUE;VIERNES;2019;No;No;No;No;89
2019-06-07;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-06-07;OTRO;VIERNES;2019;No;No;No;No;14
2019-06-07;VOLCAMIENTO;VIERNES;2019;No;No;No;No;5
2019-06-08;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-06-08;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-06-08;CHOQUE;SABADO;2019;No;No;No;No;80
2019-06-08;INCENDIO;SABADO;2019;No;No;No;No;1
2019-06-08;OTRO;SABADO;2019;No;No;No;No;13
2019-06-08;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-06-09;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-06-09;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-06-09;CHOQUE;DOMINGO;2019;No;No;No;No;54
2019-06-09;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-06-09;OTRO;DOMINGO;2019;No;No;No;No;9
2019-06-09;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-06-10;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-06-10;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-06-10;CHOQUE;LUNES;2019;No;No;No;No;83
2019-06-10;INCENDIO;LUNES;2019;No;No;No;No;1
2019-06-10;OTRO;LUNES;2019;No;No;No;No;13
2019-06-10;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-06-11;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-06-11;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;12
2019-06-11;CHOQUE;MARTES;2019;No;No;No;No;87
2019-06-11;INCENDIO;MARTES;2019;No;No;No;No;1
2019-06-11;OTRO;MARTES;2019;No;No;No;No;14
2019-06-11;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-06-12;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-06-12;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-06-12;CHOQUE;MIERCOLES;2019;No;No;No;No;86
2019-06-12;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-06-12;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-06-12;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-06-13;ATROPELLO;JUEVES;2019;No;No;No;No;13
2019-06-13;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-06-13;CHOQUE;JUEVES;2019;No;No;No;No;85
2019-06-13;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-06-13;OTRO;JUEVES;2019;No;No;No;No;14
2019-06-13;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-06-14;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-06-14;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-06-14;CHOQUE;VIERNES;2019;No;No;No;No;89
2019-06-14;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-06-14;OTRO;VIERNES;2019;No;No;No;No;14
2019-06-14;VOLCAMIENTO;VIERNES;2019;No;No;No;No;5
2019-06-15;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-06-15;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-06-15;CHOQUE;SABADO;2019;No;No;No;No;80
2019-06-15;INCENDIO;SABADO;2019;No;No;No;No;1
2019-06-15;OTRO;SABADO;2019;No;No;No;No;13
2019-06-15;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-06-16;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-06-16;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-06-16;CHOQUE;DOMINGO;2019;No;No;No;No;54
2019-06-16;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-06-16;OTRO;DOMINGO;2019;No;No;No;No;9
2019-06-16;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-06-17;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-06-17;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-06-17;CHOQUE;LUNES;2019;No;No;No;No;83
2019-06-17;INCENDIO;LUNES;2019;No;No;No;No;1
2019-06-17;OTRO;LUNES;2019;No;No;No;No;13
2019-06-17;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-06-18;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-06-18;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;12
2019-06-18;CHOQUE;MARTES;2019;No;No;No;No;87
2019-06-18;INCENDIO;MARTES;2019;No;No;No;No;1
2019-06-18;OTRO;MARTES;2019;No;No;No;No;14
2019-06-18;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-06-19;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-06-19;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-06-19;CHOQUE;MIERCOLES;2019;No;No;No;No;86
2019-06-19;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-06-19;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-06-19;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-06-20;ATROPELLO;JUEVES;2019;No;No;No;No;13
2019-06-20;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-06-20;CHOQUE;JUEVES;2019;No;No;No;No;85
2019-06-20;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-06-20;OTRO;JUEVES;2019;No;No;No;No;14
2019-06-20;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-06-21;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-06-21;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-06-21;CHOQUE;VIERNES;2019;No;No;No;No;89
2019-06-21;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-06-21;OTRO;VIERNES;2019;No;No;No;No;14
2019-06-21;VOLCAMIENTO;VIERNES;2019;No;No;No;No;5
2019-06-22;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-06-22;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-06-22;CHOQUE;SABADO;2019;No;No;No;No;80
2019-06-22;INCENDIO;SABADO;2019;No;No;No;No;1
2019-06-22;OTRO;SABADO;2019;No;No;No;No;13
2019-06-22;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-06-23;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-06-23;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-06-23;CHOQUE;DOMINGO;2019;No;No;No;No;54
2019-06-23;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-06-23;OTRO;DOMINGO;2019;No;No;No;No;9
2019-06-23;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-06-24;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-06-24;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-06-24;CHOQUE;LUNES;2019;No;No;No;No;83
2019-06-24;INCENDIO;LUNES;2019;No;No;No;No;1
2019-06-24;OTRO;LUNES;2019;No;No;No;No;13
2019-06-24;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-06-25;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-06-25;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;12
2019-06-25;CHOQUE;MARTES;2019;No;No;No;No;88
2019-06-25;INCENDIO;MARTES;2019;No;No;No;No;1
2019-06-25;OTRO;MARTES;2019;No;No;No;No;14
2019-06-25;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-06-26;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-06-26;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-06-26;CHOQUE;MIERCOLES;2019;No;No;No;No;86
2019-06-26;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-06-26;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-06-26;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-06-27;ATROPELLO;JUEVES;2019;No;No;No;No;13
2019-06-27;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-06-27;CHOQUE;JUEVES;2019;No;No;No;No;86
2019-06-27;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-06-27;OTRO;JUEVES;2019;No;No;No;No;14
2019-06-28;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-06-28;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-06-28;CHOQUE;VIERNES;2019;No;No;No;No;89
2019-06-28;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-06-28;OTRO;VIERNES;2019;No;No;No;No;15
2019-06-28;VOLCAMIENTO;VIERNES;2019;No;No;No;No;5
2019-06-29;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-06-29;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-06-29;CHOQUE;SABADO;2019;No;No;No;No;80
2019-06-29;INCENDIO;SABADO;2019;No;No;No;No;1
2019-06-29;OTRO;SABADO;2019;No;No;No;No;13
2019-06-29;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-06-30;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-06-30;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-06-30;CHOQUE;DOMINGO;2019;No;No;No;No;54
2019-06-30;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-06-30;OTRO;DOMINGO;2019;No;No;No;No;9
2019-06-30;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-07-01;ATROPELLO;LUNES;2019;Si;No;No;No;9
2019-07-01;CAIDA OCUPANTE;LUNES;2019;Si;No;No;No;8
2019-07-01;CHOQUE;LUNES;2019;Si;No;No;No;59
2019-07-01;INCENDIO;LUNES;2019;Si;No;No;No;1
2019-07-01;OTRO;LUNES;2019;Si;No;No;No;10
2019-07-01;VOLCAMIENTO;LUNES;2019;Si;No;No;No;3
2019-07-02;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-07-02;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;12
2019-07-02;CHOQUE;MARTES;2019;No;No;No;No;88
2019-07-02;INCENDIO;MARTES;2019;No;No;No;No;1
2019-07-02;OTRO;MARTES;2019;No;No;No;No;14
2019-07-02;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-07-03;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-07-03;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-07-03;CHOQUE;MIERCOLES;2019;No;No;No;No;86
2019-07-03;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-07-03;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-07-03;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-07-04;ATROPELLO;JUEVES;2019;No;No;No;No;13
2019-07-04;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-07-04;CHOQUE;JUEVES;2019;No;No;No;No;86
2019-07-04;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-07-04;OTRO;JUEVES;2019;No;No;No;No;14
2019-07-04;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-07-05;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-07-05;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-07-05;CHOQUE;VIERNES;2019;No;No;No;No;89
2019-07-05;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-07-05;OTRO;VIERNES;2019;No;No;No;No;15
2019-07-06;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-07-06;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-07-06;CHOQUE;SABADO;2019;No;No;No;No;80
2019-07-06;INCENDIO;SABADO;2019;No;No;No;No;1
2019-07-06;OTRO;SABADO;2019;No;No;No;No;13
2019-07-06;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-07-07;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-07-07;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-07-07;CHOQUE;DOMINGO;2019;No;No;No;No;54
2019-07-07;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-07-07;OTRO;DOMINGO;2019;No;No;No;No;9
2019-07-07;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-07-08;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-07-08;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-07-08;CHOQUE;LUNES;2019;No;No;No;No;83
2019-07-08;INCENDIO;LUNES;2019;No;No;No;No;1
2019-07-08;OTRO;LUNES;2019;No;No;No;No;13
2019-07-08;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-07-09;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-07-09;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;12
2019-07-09;CHOQUE;MARTES;2019;No;No;No;No;88
2019-07-09;INCENDIO;MARTES;2019;No;No;No;No;1
2019-07-09;OTRO;MARTES;2019;No;No;No;No;14
2019-07-09;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-07-10;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-07-10;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-07-10;CHOQUE;MIERCOLES;2019;No;No;No;No;86
2019-07-10;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-07-10;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-07-10;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-07-11;ATROPELLO;JUEVES;2019;No;No;No;No;13
2019-07-11;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-07-11;CHOQUE;JUEVES;2019;No;No;No;No;86
2019-07-11;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-07-11;OTRO;JUEVES;2019;No;No;No;No;14
2019-07-12;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-07-12;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-07-12;CHOQUE;VIERNES;2019;No;No;No;No;90
2019-07-12;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-07-12;OTRO;VIERNES;2019;No;No;No;No;15
2019-07-12;VOLCAMIENTO;VIERNES;2019;No;No;No;No;5
2019-07-13;ATROPELLO;SABADO;2019;No;No;No;No;12
2019-07-13;CAIDA OCUPANTE;SABADO;2019;No;No;No;No;11
2019-07-13;CHOQUE;SABADO;2019;No;No;No;No;80
2019-07-13;INCENDIO;SABADO;2019;No;No;No;No;1
2019-07-13;OTRO;SABADO;2019;No;No;No;No;13
2019-07-13;VOLCAMIENTO;SABADO;2019;No;No;No;No;4
2019-07-14;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-07-14;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-07-14;CHOQUE;DOMINGO;2019;No;No;No;No;54
2019-07-14;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-07-14;OTRO;DOMINGO;2019;No;No;No;No;9
2019-07-14;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-07-15;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-07-15;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-07-15;CHOQUE;LUNES;2019;No;No;No;No;83
2019-07-15;INCENDIO;LUNES;2019;No;No;No;No;1
2019-07-15;OTRO;LUNES;2019;No;No;No;No;13
2019-07-16;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-07-16;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;12
2019-07-16;CHOQUE;MARTES;2019;No;No;No;No;88
2019-07-16;INCENDIO;MARTES;2019;No;No;No;No;1
2019-07-16;OTRO;MARTES;2019;No;No;No;No;14
2019-07-16;VOLCAMIENTO;MARTES;2019;No;No;No;No;4
2019-07-17;ATROPELLO;MIERCOLES;2019;No;No;No;No;13
2019-07-17;CAIDA OCUPANTE;MIERCOLES;2019;No;No;No;No;11
2019-07-17;CHOQUE;MIERCOLES;2019;No;No;No;No;86
2019-07-17;INCENDIO;MIERCOLES;2019;No;No;No;No;1
2019-07-17;OTRO;MIERCOLES;2019;No;No;No;No;14
2019-07-17;VOLCAMIENTO;MIERCOLES;2019;No;No;No;No;4
2019-07-18;ATROPELLO;JUEVES;2019;No;No;No;No;13
2019-07-18;CAIDA OCUPANTE;JUEVES;2019;No;No;No;No;11
2019-07-18;CHOQUE;JUEVES;2019;No;No;No;No;86
2019-07-18;INCENDIO;JUEVES;2019;No;No;No;No;1
2019-07-18;OTRO;JUEVES;2019;No;No;No;No;14
2019-07-18;VOLCAMIENTO;JUEVES;2019;No;No;No;No;4
2019-07-19;ATROPELLO;VIERNES;2019;No;No;No;No;13
2019-07-19;CAIDA OCUPANTE;VIERNES;2019;No;No;No;No;12
2019-07-19;CHOQUE;VIERNES;2019;No;No;No;No;90
2019-07-19;INCENDIO;VIERNES;2019;No;No;No;No;1
2019-07-19;OTRO;VIERNES;2019;No;No;No;No;15
2019-07-19;VOLCAMIENTO;VIERNES;2019;No;No;No;No;5
2019-07-20;ATROPELLO;SABADO;2019;Si;No;No;No;8
2019-07-20;CAIDA OCUPANTE;SABADO;2019;Si;No;No;No;8
2019-07-20;CHOQUE;SABADO;2019;Si;No;No;No;57
2019-07-20;INCENDIO;SABADO;2019;Si;No;No;No;1
2019-07-20;OTRO;SABADO;2019;Si;No;No;No;9
2019-07-20;VOLCAMIENTO;SABADO;2019;Si;No;No;No;3
2019-07-21;ATROPELLO;DOMINGO;2019;No;No;No;No;8
2019-07-21;CAIDA OCUPANTE;DOMINGO;2019;No;No;No;No;7
2019-07-21;CHOQUE;DOMINGO;2019;No;No;No;No;54
2019-07-21;INCENDIO;DOMINGO;2019;No;No;No;No;1
2019-07-21;OTRO;DOMINGO;2019;No;No;No;No;9
2019-07-21;VOLCAMIENTO;DOMINGO;2019;No;No;No;No;3
2019-07-22;ATROPELLO;LUNES;2019;No;No;No;No;12
2019-07-22;CAIDA OCUPANTE;LUNES;2019;No;No;No;No;11
2019-07-22;CHOQUE;LUNES;2019;No;No;No;No;83
2019-07-22;INCENDIO;LUNES;2019;No;No;No;No;1
2019-07-22;OTRO;LUNES;2019;No;No;No;No;13
2019-07-22;VOLCAMIENTO;LUNES;2019;No;No;No;No;4
2019-07-23;ATROPELLO;MARTES;2019;No;No;No;No;13
2019-07-23;CAIDA OCUPANTE;MARTES;2019;No;No;No;No;12
