FECHA,CLASE,total_accidentes,MES,FESTIVO,MADRE,NAVIDAD,BRUJITOS,SEMSANTA,ESCOLAR,DIA_NOMBRE,SEMANA,PERIODO
2019-05-12,CAIDA OCUPANTE,7,05,No,Si,No,No,No,No,DOMINGO,19,2019
2019-05-12,CHOQUE,95,05,No,Si,No,No,No,No,DOMINGO,19,2019
2019-05-12,OTRO,10,05,No,Si,No,No,No,No,DOMINGO,19,2019
2019-05-12,VOLCAMIENTO,3,05,No,Si,No,No,No,No,DOMINGO,19,2019
2019-05-13,ATROPELLO,9,05,No,No,No,No,No,No,LUNES,19,2019
2019-05-13,CAIDA OCUPANTE,14,05,No,No,No,No,No,No,LUNES,19,2019
2019-05-13,CHOQUE,62,05,No,No,No,No,No,No,LUNES,19,2019
2019-05-13,OTRO,8,05,No,No,No,No,No,No,LUNES,19,2019
2019-05-13,VOLCAMIENTO,5,05,No,No,No,No,No,No,LUNES,19,2019
2019-05-14,ATROPELLO,8,05,No,No,No,No,No,No,MARTES,20,2019
2019-05-14,CAIDA OCUPANTE,8,05,No,No,No,No,No,No,MARTES,20,2019
2019-05-14,CHOQUE,39,05,No,No,No,No,No,No,MARTES,20,2019
2019-05-14,OTRO,11,05,No,No,No,No,No,No,MARTES,20,2019
2019-05-14,VOLCAMIENTO,3,05,No,No,No,No,No,No,MARTES,20,2019
2019-05-15,ATROPELLO,12,05,No,No,No,No,No,No,MIERCOLES,20,2019
2019-05-15,CAIDA OCUPANTE,10,05,No,No,No,No,No,No,MIERCOLES,20,2019
2019-05-15,CHOQUE,97,05,No,No,No,No,No,No,MIERCOLES,20,2019
2019-05-15,OTRO,15,05,No,No,No,No,No,No,MIERCOLES,20,2019
2019-05-15,VOLCAMIENTO,6,05,No,No,No,No,No,No,MIERCOLES,20,2019
2019-05-16,ATROPELLO,11,05,No,No,No,No,No,No,JUEVES,20,2019
2019-05-16,CAIDA OCUPANTE,7,05,No,No,No,No,No,No,JUEVES,20,2019
2019-05-16,CHOQUE,80,05,No,No,No,No,No,No,JUEVES,20,2019
2019-05-16,OTRO,9,05,No,No,No,No,No,No,JUEVES,20,2019
2019-05-16,VOLCAMIENTO,3,05,No,No,No,No,No,No,JUEVES,20,2019
2019-05-17,ATROPELLO,9,05,No,No,No,No,No,No,VIERNES,20,2019
2019-05-17,CAIDA OCUPANTE,8,05,No,No,No,No,No,No,VIERNES,20,2019
2019-05-17,CHOQUE,83,05,No,No,No,No,No,No,VIERNES,20,2019
2019-05-17,OTRO,5,05,No,No,No,No,No,No,VIERNES,20,2019
2019-05-17,VOLCAMIENTO,3,05,No,No,No,No,No,No,VIERNES,20,2019
2019-05-18,ATROPELLO,12,05,No,No,No,No,No,No,SABADO,20,2019
2019-05-18,CAIDA OCUPANTE,8,05,No,No,No,No,No,No,SABADO,20,2019
2019-05-18,CHOQUE,98,05,No,No,No,No,No,No,SABADO,20,2019
2019-05-18,OTRO,5,05,No,No,No,No,No,No,SABADO,20,2019
2019-05-18,VOLCAMIENTO,4,05,No,No,No,No,No,No,SABADO,20,2019
2019-05-19,ATROPELLO,11,05,No,No,No,No,No,No,DOMINGO,20,2019
2019-05-19,CAIDA OCUPANTE,7,05,No,No,No,No,No,No,DOMINGO,20,2019
2019-05-19,CHOQUE,91,05,No,No,No,No,No,No,DOMINGO,20,2019
2019-05-19,OTRO,8,05,No,No,No,No,No,No,DOMINGO,20,2019
2019-05-19,VOLCAMIENTO,3,05,No,No,No,No,No,No,DOMINGO,20,2019
2019-05-20,ATROPELLO,3,05,No,No,No,No,No,No,LUNES,20,2019
2019-05-20,CAIDA OCUPANTE,6,05,No,No,No,No,No,No,LUNES,20,2019
2019-05-20,CHOQUE,43,05,No,No,No,No,No,No,LUNES,20,2019
2019-05-20,OTRO,13,05,No,No,No,No,No,No,LUNES,20,2019
2019-05-20,VOLCAMIENTO,4,05,No,No,No,No,No,No,LUNES,20,2019
2019-05-21,ATROPELLO,10,05,No,No,No,No,No,No,MARTES,21,2019
2019-05-21,CAIDA OCUPANTE,6,05,No,No,No,No,No,No,MARTES,21,2019
2019-05-21,CHOQUE,78,05,No,No,No,No,No,No,MARTES,21,2019
2019-05-21,OTRO,10,05,No,No,No,No,No,No,MARTES,21,2019
2019-05-21,VOLCAMIENTO,5,05,No,No,No,No,No,No,MARTES,21,2019
2019-05-22,ATROPELLO,11,05,No,No,No,No,No,No,MIERCOLES,21,2019
2019-05-22,CAIDA OCUPANTE,15,05,No,No,No,No,No,No,MIERCOLES,21,2019
2019-05-22,CHOQUE,111,05,No,No,No,No,No,No,MIERCOLES,21,2019
2019-05-22,OTRO,6,05,No,No,No,No,No,No,MIERCOLES,21,2019
2019-05-22,VOLCAMIENTO,2,05,No,No,No,No,No,No,MIERCOLES,21,2019
2019-05-23,ATROPELLO,10,05,No,No,No,No,No,No,JUEVES,21,2019
2019-05-23,CAIDA OCUPANTE,10,05,No,No,No,No,No,No,JUEVES,21,2019
2019-05-23,CHOQUE,99,05,No,No,No,No,No,No,JUEVES,21,2019
2019-05-23,OTRO,14,05,No,No,No,No,No,No,JUEVES,21,2019
2019-05-23,VOLCAMIENTO,6,05,No,No,No,No,No,No,JUEVES,21,2019
2019-05-24,ATROPELLO,7,05,No,No,No,No,No,No,VIERNES,21,2019
2019-05-24,CAIDA OCUPANTE,13,05,No,No,No,No,No,No,VIERNES,21,2019
2019-05-24,CHOQUE,81,05,No,No,No,No,No,No,VIERNES,21,2019
2019-05-24,OTRO,13,05,No,No,No,No,No,No,VIERNES,21,2019
2019-05-24,VOLCAMIENTO,5,05,No,No,No,No,No,No,VIERNES,21,2019
2019-05-25,ATROPELLO,13,05,No,No,No,No,No,No,SABADO,21,2019
2019-05-25,CAIDA OCUPANTE,13,05,No,No,No,No,No,No,SABADO,21,2019
2019-05-25,CHOQUE,96,05,No,No,No,No,No,No,SABADO,21,2019
2019-05-25,OTRO,10,05,No,No,No,No,No,No,SABADO,21,2019
2019-05-25,VOLCAMIENTO,2,05,No,No,No,No,No,No,SABADO,21,2019
2019-05-26,ATROPELLO,12,05,No,No,No,No,No,No,DOMINGO,21,2019
2019-05-26,CAIDA OCUPANTE,19,05,No,No,No,No,No,No,DOMINGO,21,2019
2019-05-26,CHOQUE,75,05,No,No,No,No,No,No,DOMINGO,21,2019
2019-05-26,OTRO,11,05,No,No,No,No,No,No,DOMINGO,21,2019
2019-05-26,VOLCAMIENTO,3,05,No,No,No,No,No,No,DOMINGO,21,2019
2019-05-27,ATROPELLO,6,05,No,No,No,No,No,No,LUNES,21,2019
2019-05-27,CAIDA OCUPANTE,8,05,No,No,No,No,No,No,LUNES,21,2019
2019-05-27,CHOQUE,53,05,No,No,No,No,No,No,LUNES,21,2019
2019-05-27,OTRO,6,05,No,No,No,No,No,No,LUNES,21,2019
2019-05-27,VOLCAMIENTO,3,05,No,No,No,No,No,No,LUNES,21,2019
2019-05-28,ATROPELLO,10,05,No,No,No,No,No,No,MARTES,22,2019
2019-05-28,CAIDA OCUPANTE,12,05,No,No,No,No,No,No,MARTES,22,2019
2019-05-28,CHOQUE,90,05,No,No,No,No,No,No,MARTES,22,2019
2019-05-28,OTRO,14,05,No,No,No,No,No,No,MARTES,22,2019
2019-05-28,VOLCAMIENTO,5,05,No,No,No,No,No,No,MARTES,22,2019
2019-05-29,ATROPELLO,6,05,No,No,No,No,No,No,MIERCOLES,22,2019
2019-05-29,CAIDA OCUPANTE,8,05,No,No,No,No,No,No,MIERCOLES,22,2019
2019-05-29,CHOQUE,81,05,No,No,No,No,No,No,MIERCOLES,22,2019
2019-05-29,OTRO,9,05,No,No,No,No,No,No,MIERCOLES,22,2019
2019-05-29,VOLCAMIENTO,5,05,No,No,No,No,No,No,MIERCOLES,22,2019
2019-05-30,ATROPELLO,9,05,No,No,No,No,No,No,JUEVES,22,2019
2019-05-30,CAIDA OCUPANTE,15,05,No,No,No,No,No,No,JUEVES,22,2019
2019-05-30,CHOQUE,87,05,No,No,No,No,No,No,JUEVES,22,2019
2019-05-30,OTRO,12,05,No,No,No,No,No,No,JUEVES,22,2019
2019-05-30,VOLCAMIENTO,6,05,No,No,No,No,No,No,JUEVES,22,2019
2019-05-31,ATROPELLO,9,05,No,No,No,No,No,No,VIERNES,22,2019
2019-05-31,CAIDA OCUPANTE,7,05,No,No,No,No,No,No,VIERNES,22,2019
2019-05-31,CHOQUE,61,05,No,No,No,No,No,No,VIERNES,22,2019
2019-05-31,OTRO,9,05,No,No,No,No,No,No,VIERNES,22,2019
2019-05-31,VOLCAMIENTO,2,05,No,No,No,No,No,No,VIERNES,22,2019
2019-06-01,ATROPELLO,6,06,No,No,No,No,No,No,SABADO,22,2019
2019-06-01,CAIDA OCUPANTE,12,06,No,No,No,No,No,No,SABADO,22,2019
2019-06-01,CHOQUE,90,06,No,No,No,No,No,No,SABADO,22,2019
2019-06-01,OTRO,12,06,No,No,No,No,No,No,SABADO,22,2019
2019-06-01,VOLCAMIENTO,5,06,No,No,No,No,No,No,SABADO,22,2019
2019-06-02,ATROPELLO,13,06,No,No,No,No,No,No,DOMINGO,22,2019
2019-06-02,CAIDA OCUPANTE,9,06,No,No,No,No,No,No,DOMINGO,22,2019
2019-06-02,CHOQUE,86,06,No,No,No,No,No,No,DOMINGO,22,2019
2019-06-02,OTRO,19,06,No,No,No,No,No,No,DOMINGO,22,2019
2019-06-02,VOLCAMIENTO,3,06,No,No,No,No,No,No,DOMINGO,22,2019
2019-06-03,ATROPELLO,8,06,Si,No,No,No,No,No,LUNES,22,2019
2019-06-03,CAIDA OCUPANTE,8,06,Si,No,No,No,No,No,LUNES,22,2019
2019-06-03,CHOQUE,51,06,Si,No,No,No,No,No,LUNES,22,2019
2019-06-03,OTRO,12,06,Si,No,No,No,No,No,LUNES,22,2019
2019-06-03,VOLCAMIENTO,5,06,Si,No,No,No,No,No,LUNES,22,2019
2019-06-04,ATROPELLO,5,06,No,No,No,No,No,No,MARTES,23,2019
2019-06-04,CAIDA OCUPANTE,7,06,No,No,No,No,No,No,MARTES,23,2019
2019-06-04,CHOQUE,45,06,No,No,No,No,No,No,MARTES,23,2019
2019-06-04,OTRO,16,06,No,No,No,No,No,No,MARTES,23,2019
2019-06-04,VOLCAMIENTO,3,06,No,No,No,No,No,No,MARTES,23,2019
2019-06-05,ATROPELLO,8,06,No,No,No,No,No,No,MIERCOLES,23,2019
2019-06-05,CAIDA OCUPANTE,9,06,No,No,No,No,No,No,MIERCOLES,23,2019
2019-06-05,CHOQUE,83,06,No,No,No,No,No,No,MIERCOLES,23,2019
2019-06-05,OTRO,12,06,No,No,No,No,No,No,MIERCOLES,23,2019
2019-06-05,VOLCAMIENTO,3,06,No,No,No,No,No,No,MIERCOLES,23,2019
2019-06-06,ATROPELLO,14,06,No,No,No,No,No,No,JUEVES,23,2019
2019-06-06,CAIDA OCUPANTE,6,06,No,No,No,No,No,No,JUEVES,23,2019
2019-06-06,CHOQUE,73,06,No,No,No,No,No,No,JUEVES,23,2019
2019-06-06,OTRO,14,06,No,No,No,No,No,No,JUEVES,23,2019
2019-06-06,VOLCAMIENTO,2,06,No,No,No,No,No,No,JUEVES,23,2019
2019-06-07,ATROPELLO,8,06,No,No,No,No,No,No,VIERNES,23,2019
2019-06-07,CAIDA OCUPANTE,9,06,No,No,No,No,No,No,VIERNES,23,2019
2019-06-07,CHOQUE,82,06,No,No,No,No,No,No,VIERNES,23,2019
2019-06-07,OTRO,16,06,No,No,No,No,No,No,VIERNES,23,2019
2019-06-07,VOLCAMIENTO,3,06,No,No,No,No,No,No,VIERNES,23,2019
2019-06-08,ATROPELLO,20,06,No,No,No,No,No,No,SABADO,23,2019
2019-06-08,CAIDA OCUPANTE,10,06,No,No,No,No,No,No,SABADO,23,2019
2019-06-08,CHOQUE,82,06,No,No,No,No,No,No,SABADO,23,2019
2019-06-08,OTRO,14,06,No,No,No,No,No,No,SABADO,23,2019
2019-06-08,VOLCAMIENTO,1,06,No,No,No,No,No,No,SABADO,23,2019
2019-06-09,ATROPELLO,13,06,No,No,No,No,No,No,DOMINGO,23,2019
2019-06-09,CAIDA OCUPANTE,10,06,No,No,No,No,No,No,DOMINGO,23,2019
2019-06-09,CHOQUE,88,06,No,No,No,No,No,No,DOMINGO,23,2019
2019-06-09,OTRO,5,06,No,No,No,No,No,No,DOMINGO,23,2019
2019-06-09,VOLCAMIENTO,4,06,No,No,No,No,No,No,DOMINGO,23,2019
2019-06-10,ATROPELLO,7,06,No,No,No,No,No,No,LUNES,23,2019
2019-06-10,CAIDA OCUPANTE,5,06,No,No,No,No,No,No,LUNES,23,2019
2019-06-10,CHOQUE,49,06,No,No,No,No,No,No,LUNES,23,2019
2019-06-10,OTRO,7,06,No,No,No,No,No,No,LUNES,23,2019
2019-06-10,VOLCAMIENTO,2,06,No,No,No,No,No,No,LUNES,23,2019
2019-06-11,ATROPELLO,10,06,No,No,No,No,No,No,MARTES,24,2019
2019-06-11,CAIDA OCUPANTE,14,06,No,No,No,No,No,No,MARTES,24,2019
2019-06-11,CHOQUE,42,06,No,No,No,No,No,No,MARTES,24,2019
2019-06-11,OTRO,9,06,No,No,No,No,No,No,MARTES,24,2019
2019-06-11,VOLCAMIENTO,3,06,No,No,No,No,No,No,MARTES,24,2019
2019-06-12,ATROPELLO,14,06,No,No,No,No,No,No,MIERCOLES,24,2019
2019-06-12,CAIDA OCUPANTE,10,06,No,No,No,No,No,No,MIERCOLES,24,2019
2019-06-12,CHOQUE,91,06,No,No,No,No,No,No,MIERCOLES,24,2019
2019-06-12,OTRO,14,06,No,No,No,No,No,No,MIERCOLES,24,2019
2019-06-12,VOLCAMIENTO,4,06,No,No,No,No,No,No,MIERCOLES,24,2019
2019-06-13,ATROPELLO,13,06,No,No,No,No,No,No,JUEVES,24,2019
2019-06-13,CAIDA OCUPANTE,18,06,No,No,No,No,No,No,JUEVES,24,2019
2019-06-13,CHOQUE,95,06,No,No,No,No,No,No,JUEVES,24,2019
2019-06-13,OTRO,11,06,No,No,No,No,No,No,JUEVES,24,2019
2019-06-13,VOLCAMIENTO,6,06,No,No,No,No,No,No,JUEVES,24,2019
2019-06-14,ATROPELLO,8,06,No,No,No,No,No,No,VIERNES,24,2019
2019-06-14,CAIDA OCUPANTE,11,06,No,No,No,No,No,No,VIERNES,24,2019
2019-06-14,CHOQUE,72,06,No,No,No,No,No,No,VIERNES,24,2019
2019-06-14,OTRO,16,06,No,No,No,No,No,No,VIERNES,24,2019
2019-06-14,VOLCAMIENTO,3,06,No,No,No,No,No,No,VIERNES,24,2019
2019-06-15,ATROPELLO,10,06,No,No,No,No,No,No,SABADO,24,2019
2019-06-15,CAIDA OCUPANTE,10,06,No,No,No,No,No,No,SABADO,24,2019
2019-06-15,CHOQUE,78,06,No,No,No,No,No,No,SABADO,24,2019
2019-06-15,OTRO,11,06,No,No,No,No,No,No,SABADO,24,2019
2019-06-15,VOLCAMIENTO,5,06,No,No,No,No,No,No,SABADO,24,2019
2019-06-16,ATROPELLO,12,06,No,No,No,No,No,No,DOMINGO,24,2019
2019-06-16,CAIDA OCUPANTE,7,06,No,No,No,No,No,No,DOMINGO,24,2019
2019-06-16,CHOQUE,75,06,No,No,No,No,No,No,DOMINGO,24,2019
2019-06-16,OTRO,3,06,No,No,No,No,No,No,DOMINGO,24,2019
2019-06-16,VOLCAMIENTO,5,06,No,No,No,No,No,No,DOMINGO,24,2019
2019-06-17,ATROPELLO,9,06,No,No,No,No,No,No,LUNES,24,2019
2019-06-17,CAIDA OCUPANTE,13,06,No,No,No,No,No,No,LUNES,24,2019
2019-06-17,CHOQUE,52,06,No,No,No,No,No,No,LUNES,24,2019
2019-06-17,OTRO,8,06,No,No,No,No,No,No,LUNES,24,2019
2019-06-17,VOLCAMIENTO,1,06,No,No,No,No,No,No,LUNES,24,2019
2019-06-18,ATROPELLO,10,06,No,No,No,No,No,No,MARTES,25,2019
2019-06-18,CAIDA OCUPANTE,6,06,No,No,No,No,No,No,MARTES,25,2019
2019-06-18,CHOQUE,80,06,No,No,No,No,No,No,MARTES,25,2019
2019-06-18,OTRO,5,06,No,No,No,No,No,No,MARTES,25,2019
2019-06-18,VOLCAMIENTO,5,06,No,No,No,No,No,No,MARTES,25,2019
2019-06-19,ATROPELLO,8,06,No,No,No,No,No,No,MIERCOLES,25,2019
2019-06-19,CAIDA OCUPANTE,10,06,No,No,No,No,No,No,MIERCOLES,25,2019
2019-06-19,CHOQUE,67,06,No,No,No,No,No,No,MIERCOLES,25,2019
2019-06-19,OTRO,6,06,No,No,No,No,No,No,MIERCOLES,25,2019
2019-06-19,VOLCAMIENTO,1,06,No,No,No,No,No,No,MIERCOLES,25,2019
2019-06-20,ATROPELLO,10,06,No,No,No,No,No,No,JUEVES,25,2019
2019-06-20,CAIDA OCUPANTE,11,06,No,No,No,No,No,No,JUEVES,25,2019
2019-06-20,CHOQUE,83,06,No,No,No,No,No,No,JUEVES,25,2019
2019-06-20,OTRO,10,06,No,No,No,No,No,No,JUEVES,25,2019
2019-06-20,VOLCAMIENTO,1,06,No,No,No,No,No,No,JUEVES,25,2019
2019-06-21,ATROPELLO,16,06,No,No,No,No,No,No,VIERNES,25,2019
2019-06-21,CAIDA OCUPANTE,7,06,No,No,No,No,No,No,VIERNES,25,2019
2019-06-21,CHOQUE,78,06,No,No,No,No,No,No,VIERNES,25,2019
2019-06-21,OTRO,8,06,No,No,No,No,No,No,VIERNES,25,2019
2019-06-21,VOLCAMIENTO,1,06,No,No,No,No,No,No,VIERNES,25,2019
2019-06-22,ATROPELLO,13,06,No,No,No,No,No,No,SABADO,25,2019
2019-06-22,CAIDA OCUPANTE,8,06,No,No,No,No,No,No,SABADO,25,2019
2019-06-22,CHOQUE,92,06,No,No,No,No,No,No,SABADO,25,2019
2019-06-22,OTRO,17,06,No,No,No,No,No,No,SABADO,25,2019
2019-06-22,VOLCAMIENTO,6,06,No,No,No,No,No,No,SABADO,25,2019
2019-06-23,ATROPELLO,10,06,No,No,No,No,No,No,DOMINGO,25,2019
2019-06-23,CAIDA OCUPANTE,15,06,No,No,No,No,No,No,DOMINGO,25,2019
2019-06-23,CHOQUE,96,06,No,No,No,No,No,No,DOMINGO,25,2019
2019-06-23,OTRO,17,06,No,No,No,No,No,No,DOMINGO,25,2019
2019-06-23,VOLCAMIENTO,6,06,No,No,No,No,No,No,DOMINGO,25,2019
2019-06-24,ATROPELLO,13,06,No,No,No,No,No,No,LUNES,25,2019
2019-06-24,CAIDA OCUPANTE,7,06,No,No,No,No,No,No,LUNES,25,2019
2019-06-24,CHOQUE,61,06,No,No,No,No,No,No,LUNES,25,2019
2019-06-24,OTRO,7,06,No,No,No,No,No,No,LUNES,25,2019
2019-06-24,VOLCAMIENTO,2,06,No,No,No,No,No,No,LUNES,25,2019
2019-06-25,ATROPELLO,11,06,No,No,No,No,No,No,MARTES,26,2019
2019-06-25,CAIDA OCUPANTE,15,06,No,No,No,No,No,No,MARTES,26,2019
2019-06-25,CHOQUE,85,06,No,No,No,No,No,No,MARTES,26,2019
2019-06-25,OTRO,13,06,No,No,No,No,No,No,MARTES,26,2019
2019-06-25,VOLCAMIENTO,3,06,No,No,No,No,No,No,MARTES,26,2019
2019-06-26,ATROPELLO,7,06,No,No,No,No,No,No,MIERCOLES,26,2019
2019-06-26,CAIDA OCUPANTE,17,06,No,No,No,No,No,No,MIERCOLES,26,2019
2019-06-26,CHOQUE,56,06,No,No,No,No,No,No,MIERCOLES,26,2019
2019-06-26,OTRO,10,06,No,No,No,No,No,No,MIERCOLES,26,2019
2019-06-26,VOLCAMIENTO,1,06,No,No,No,No,No,No,MIERCOLES,26,2019
2019-06-27,ATROPELLO,9,06,No,No,No,No,No,No,JUEVES,26,2019
2019-06-27,CAIDA OCUPANTE,8,06,No,No,No,No,No,No,JUEVES,26,2019
2019-06-27,CHOQUE,79,06,No,No,No,No,No,No,JUEVES,26,2019
2019-06-27,OTRO,14,06,No,No,No,No,No,No,JUEVES,26,2019
2019-06-28,ATROPELLO,9,06,No,No,No,No,No,No,VIERNES,26,2019
2019-06-28,CAIDA OCUPANTE,12,06,No,No,No,No,No,No,VIERNES,26,2019
2019-06-28,CHOQUE,67,06,No,No,No,No,No,No,VIERNES,26,2019
2019-06-28,OTRO,11,06,No,No,No,No,No,No,VIERNES,26,2019
2019-06-28,VOLCAMIENTO,6,06,No,No,No,No,No,No,VIERNES,26,2019
2019-06-29,ATROPELLO,4,06,No,No,No,No,No,No,SABADO,26,2019
2019-06-29,CAIDA OCUPANTE,7,06,No,No,No,No,No,No,SABADO,26,2019
2019-06-29,CHOQUE,72,06,No,No,No,No,No,No,SABADO,26,2019
2019-06-29,OTRO,15,06,No,No,No,No,No,No,SABADO,26,2019
2019-06-29,VOLCAMIENTO,2,06,No,No,No,No,No,No,SABADO,26,2019
2019-06-30,ATROPELLO,13,06,No,No,No,No,No,No,DOMINGO,26,2019
2019-06-30,CAIDA OCUPANTE,10,06,No,No,No,No,No,No,DOMINGO,26,2019
2019-06-30,CHOQUE,66,06,No,No,No,No,No,No,DOMINGO,26,2019
2019-06-30,OTRO,16,06,No,No,No,No,No,No,DOMINGO,26,2019
2019-06-30,VOLCAMIENTO,3,06,No,No,No,No,No,No,DOMINGO,26,2019
2019-07-01,ATROPELLO,2,07,Si,No,No,No,No,No,LUNES,26,2019
2019-07-01,CAIDA OCUPANTE,2,07,Si,No,No,No,No,No,LUNES,26,2019
2019-07-01,CHOQUE,44,07,Si,No,No,No,No,No,LUNES,26,2019
2019-07-01,OTRO,8,07,Si,No,No,No,No,No,LUNES,26,2019
2019-07-01,VOLCAMIENTO,4,07,Si,No,No,No,No,No,LUNES,26,2019
2019-07-02,ATROPELLO,12,07,No,No,No,No,No,No,MARTES,27,2019
2019-07-02,CAIDA OCUPANTE,5,07,No,No,No,No,No,No,MARTES,27,2019
2019-07-02,CHOQUE,42,07,No,No,No,No,No,No,MARTES,27,2019
2019-07-02,OTRO,12,07,No,No,No,No,No,No,MARTES,27,2019
2019-07-02,VOLCAMIENTO,4,07,No,No,No,No,No,No,MARTES,27,2019
2019-07-03,ATROPELLO,11,07,No,No,No,No,No,No,MIERCOLES,27,2019
2019-07-03,CAIDA OCUPANTE,13,07,No,No,No,No,No,No,MIERCOLES,27,2019
2019-07-03,CHOQUE,72,07,No,No,No,No,No,No,MIERCOLES,27,2019
2019-07-03,OTRO,18,07,No,No,No,No,No,No,MIERCOLES,27,2019
2019-07-03,VOLCAMIENTO,6,07,No,No,No,No,No,No,MIERCOLES,27,2019
2019-07-04,ATROPELLO,13,07,No,No,No,No,No,No,JUEVES,27,2019
2019-07-04,CAIDA OCUPANTE,10,07,No,No,No,No,No,No,JUEVES,27,2019
2019-07-04,CHOQUE,90,07,No,No,No,No,No,No,JUEVES,27,2019
2019-07-04,OTRO,13,07,No,No,No,No,No,No,JUEVES,27,2019
2019-07-04,VOLCAMIENTO,1,07,No,No,No,No,No,No,JUEVES,27,2019
2019-07-05,ATROPELLO,10,07,No,No,No,No,No,No,VIERNES,27,2019
2019-07-05,CAIDA OCUPANTE,4,07,No,No,No,No,No,No,VIERNES,27,2019
2019-07-05,CHOQUE,64,07,No,No,No,No,No,No,VIERNES,27,2019
2019-07-05,OTRO,12,07,No,No,No,No,No,No,VIERNES,27,2019
2019-07-06,ATROPELLO,8,07,No,No,No,No,No,No,SABADO,27,2019
2019-07-06,CAIDA OCUPANTE,8,07,No,No,No,No,No,No,SABADO,27,2019
2019-07-06,CHOQUE,71,07,No,No,No,No,No,No,SABADO,27,2019
2019-07-06,OTRO,5,07,No,No,No,No,No,No,SABADO,27,2019
2019-07-06,VOLCAMIENTO,4,07,No,No,No,No,No,No,SABADO,27,2019
2019-07-07,ATROPELLO,9,07,No,No,No,No,No,No,DOMINGO,27,2019
2019-07-07,CAIDA OCUPANTE,7,07,No,No,No,No,No,No,DOMINGO,27,2019
2019-07-07,CHOQUE,65,07,No,No,No,No,No,No,DOMINGO,27,2019
2019-07-07,OTRO,4,07,No,No,No,No,No,No,DOMINGO,27,2019
2019-07-07,VOLCAMIENTO,4,07,No,No,No,No,No,No,DOMINGO,27,2019
2019-07-08,ATROPELLO,9,07,No,No,No,No,No,No,LUNES,27,2019
2019-07-08,CAIDA OCUPANTE,7,07,No,No,No,No,No,No,LUNES,27,2019
2019-07-08,CHOQUE,28,07,No,No,No,No,No,No,LUNES,27,2019
2019-07-08,OTRO,9,07,No,No,No,No,No,No,LUNES,27,2019
2019-07-08,VOLCAMIENTO,7,07,No,No,No,No,No,No,LUNES,27,2019
2019-07-09,ATROPELLO,7,07,No,No,No,No,No,No,MARTES,28,2019
2019-07-09,CAIDA OCUPANTE,15,07,No,No,No,No,No,No,MARTES,28,2019
2019-07-09,CHOQUE,91,07,No,No,No,No,No,No,MARTES,28,2019
2019-07-09,OTRO,10,07,No,No,No,No,No,No,MARTES,28,2019
2019-07-09,VOLCAMIENTO,1,07,No,No,No,No,No,No,MARTES,28,2019
2019-07-10,ATROPELLO,3,07,No,No,No,No,No,No,MIERCOLES,28,2019
2019-07-10,CAIDA OCUPANTE,9,07,No,No,No,No,No,No,MIERCOLES,28,2019
2019-07-10,CHOQUE,75,07,No,No,No,No,No,No,MIERCOLES,28,2019
2019-07-10,OTRO,10,07,No,No,No,No,No,No,MIERCOLES,28,2019
2019-07-10,VOLCAMIENTO,1,07,No,No,No,No,No,No,MIERCOLES,28,2019
2019-07-11,ATROPELLO,12,07,No,No,No,No,No,No,JUEVES,28,2019
2019-07-11,CAIDA OCUPANTE,1,07,No,No,No,No,No,No,JUEVES,28,2019
2019-07-11,CHOQUE,93,07,No,No,No,No,No,No,JUEVES,28,2019
2019-07-11,OTRO,9,07,No,No,No,No,No,No,JUEVES,28,2019
2019-07-12,ATROPELLO,12,07,No,No,No,No,No,No,VIERNES,28,2019
2019-07-12,CAIDA OCUPANTE,5,07,No,No,No,No,No,No,VIERNES,28,2019
2019-07-12,CHOQUE,83,07,No,No,No,No,No,No,VIERNES,28,2019
2019-07-12,OTRO,15,07,No,No,No,No,No,No,VIERNES,28,2019
2019-07-12,VOLCAMIENTO,1,07,No,No,No,No,No,No,VIERNES,28,2019
2019-07-13,ATROPELLO,14,07,No,No,No,No,No,No,SABADO,28,2019
2019-07-13,CAIDA OCUPANTE,10,07,No,No,No,No,No,No,SABADO,28,2019
2019-07-13,CHOQUE,90,07,No,No,No,No,No,No,SABADO,28,2019
2019-07-13,OTRO,11,07,No,No,No,No,No,No,SABADO,28,2019
2019-07-13,VOLCAMIENTO,4,07,No,No,No,No,No,No,SABADO,28,2019
2019-07-14,ATROPELLO,12,07,No,No,No,No,No,No,DOMINGO,28,2019
2019-07-14,CAIDA OCUPANTE,6,07,No,No,No,No,No,No,DOMINGO,28,2019
2019-07-14,CHOQUE,73,07,No,No,No,No,No,No,DOMINGO,28,2019
2019-07-14,OTRO,16,07,No,No,No,No,No,No,DOMINGO,28,2019
2019-07-14,VOLCAMIENTO,5,07,No,No,No,No,No,No,DOMINGO,28,2019
2019-07-15,ATROPELLO,6,07,No,No,No,No,No,No,LUNES,28,2019
2019-07-15,CAIDA OCUPANTE,9,07,No,No,No,No,No,No,LUNES,28,2019
2019-07-15,CHOQUE,44,07,No,No,No,No,No,No,LUNES,28,2019
2019-07-15,OTRO,2,07,No,No,No,No,No,No,LUNES,28,2019
2019-07-16,ATROPELLO,12,07,No,No,No,No,No,No,MARTES,29,2019
2019-07-16,CAIDA OCUPANTE,15,07,No,No,No,No,No,No,MARTES,29,2019
2019-07-16,CHOQUE,100,07,No,No,No,No,No,No,MARTES,29,2019
2019-07-16,OTRO,12,07,No,No,No,No,No,No,MARTES,29,2019
2019-07-16,VOLCAMIENTO,2,07,No,No,No,No,No,No,MARTES,29,2019
